"STATION","NAME","DATE","AWND","PRCP","SNWD","TAVG","TMAX","TMIN","TOBS","WESD"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-01","0.00","0.00","5.0","27","32","22","26","1.3"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-02","0.00","0.00","6.0","33","35","26","34","1.7"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-03","0.00","0.10","5.0","33","34","32","33","1.7"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-04","3.58","2.40","7.0","34","44","32","44","2.6"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-05","0.67","2.80","4.0","44","46","41","41","1.5"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-06","2.91","0.10","3.0","44","49","39","45","1.3"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-07","1.79","0.00","2.0","45","53","42","43","1.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-08","1.79","0.00","1.0","44","50","39","39","0.6"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-09","1.34","0.00","1.0","38","42","36","37","0.5"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-10","0.00","0.10","1.0","39","42","37","40","0.3"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-11","1.12","0.10","0.0","37","40","34","34","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-12","0.89","0.00","0.0","36","39","33","34","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-13","1.12","0.10","0.0","34","38","31","31","0.1"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-14","1.79","0.00","0.0","32","35","29","29","0.1"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-15","1.57","0.60","3.0","31","34","29","31","0.8"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-16","1.57","0.10","3.0","35","38","31","34","0.8"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-17","2.01","1.60","2.0","35","37","33","37","1.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-18","0.45","1.60","2.0","38","43","35","37","0.9"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-19","0.00","0.60","1.0","36","38","34","34","0.6"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-20","0.89","0.00","1.0","35","38","33","34","0.6"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-21","1.34","0.00","1.0","35","39","33","37","0.6"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-22","0.89","0.20","1.0","38","41","35","39","0.4"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-23","0.89","1.00","0.0","44","50","39","50","0.1"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-24","0.22","0.90","0.0","49","51","46","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-25","2.46","0.00","0.0","49","58","42","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-26","0.45","0.10","0.0","50","58","44","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-27","0.22","0.20","0.0","43","45","42","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-28","1.79","0.10","0.0","41","45","38","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-29","2.24","0.00","0.0","41","47","38","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-30","0.67","0.00","0.0","42","48","37","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-01-31","1.57","0.00","0.0","41","46","38","38","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-01","0.45","0.40","0.0","37","42","33","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-02","0.89","0.60","0.0","38","43","35","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-03","1.57","0.10","0.0","39","42","36","37","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-04","1.12","0.20","0.0","37","39","37","37","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-05","1.34","1.20","0.0","40","43","37","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-06","1.57","1.30","0.0","43","45","41","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-07","0.00","1.60","0.0","42","44","41","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-08","0.67","0.30","0.0","42","46","40","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-09","0.00","0.70","0.0","43","45","41","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-10","1.57","1.10","0.0","42","44","40","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-11","0.89","0.00","0.0","44","47","41","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-12","1.34","0.00","0.0","48","54","43","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-13","0.45","0.00","0.0","49","57","44","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-14","0.45","0.30","0.0","42","45","38","38","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-15","1.57","0.00","0.0","41","50","34","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-16","0.89","0.00","0.0","41","46","37","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-17","1.79","0.00","0.0","43","49","38","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-18","0.00","0.00","0.0","42","46","39","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-19","0.00","0.90","0.0","40","41","40","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-20","0.00","0.30","0.0","40","41","37","37","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-21","0.45","0.10","0.0","38","43","35","35","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-22","1.79","0.00","0.0","36","43","31","35","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-23","0.67","0.00","0.0","40","50","33","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-24","0.45","0.00","0.0","41","47","36","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-25","0.00","0.50","0.0","38","40","36","37","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-26","0.45","0.10","0.0","39","43","36","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-27","1.34","0.40","0.0","37","39","35","35","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-02-28","1.34","0.00","0.0","36","44","31","35","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-01","0.00","0.00","0.0","38","46","33","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-02","0.45","0.00","0.0","35","40","32","32","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-03","0.00","0.00","0.0","34","41","30","31","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-04","0.67","0.00","0.0","37","45","30","37","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-05","0.67","0.00","0.0","42","50","36","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-06","0.89","0.00","0.0","45","53","40","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-07","0.45","0.00","0.0","45","52","40","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-08","0.67","0.00","0.0","48","58","41","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-09","1.12","0.00","0.0","47","55","42","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-10","0.89","0.00","0.0","52","63","42","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-11","0.89","0.00","0.0","46","48","44","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-12","1.79","0.10","0.0","46","51","43","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-13","0.00","0.00","0.0","49","55","44","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-14","0.45","2.40","0.0","45","48","40","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-15","1.12","1.60","0.0","41","45","37","37","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-16","1.34","0.10","0.0","41","48","36","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-17","0.67","0.20","0.0","42","49","38","38","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-18","1.12","0.00","0.0","40","45","35","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-19","0.67","0.00","0.0","46","53","39","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-20","0.67","0.00","0.0","47","55","43","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-21","0.67","0.90","0.0","40","44","37","37","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-22","0.22","0.20","0.0","40","44","36","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-23","0.00","0.20","0.0","38","40","35","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-24","0.67","0.90","1.0","36","38","34","37","0.1"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-25","0.22","1.00","0.0","41","47","34","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-26","1.79","0.00","0.0","51","60","44","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-27","1.57","0.30","0.0","52","61","41","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-28","0.22","0.30","0.0","42","45","39","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-29","0.67","0.00","0.0","44","51","39","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-30","0.89","0.00","0.0","49","58","43","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-03-31","0.00","1.30","1.0","37","45","34","34","0.3"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-01","0.00","0.60","1.0","35","40","34","34","0.2"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-02","0.45","0.10","1.0","36","42","34","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-03","0.00","0.30","0.0","37","47","34","34","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-04","0.67","0.00","0.0","37","44","33","34","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-05","0.89","0.00","0.0","39","47","33","35","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-06","1.57","0.20","0.0","36","42","34","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-07","0.22","0.00","0.0","41","47","36","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-08","0.00","0.00","0.0","42","48","39","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-09","1.57","0.00","0.0","44","56","38","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-10","2.01","0.20","0.0","44","51","39","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-11","0.89","0.50","0.0","35","39","33","34","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-12","1.34","0.00","0.0","36","41","33","37","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-13","0.00","0.60","0.0","38","51","32","32","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-14","0.00","0.20","1.0","34","39","32","33","0.2"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-15","0.67","0.00","0.0","36","43","31","34","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-16","1.57","0.00","0.0","45","58","33","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-17","0.45","0.00","0.0","49","58","42","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-18","0.67","0.00","0.0","49","60","40","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-19","0.89","0.00","0.0","53","64","43","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-20","0.67","0.00","0.0","55","66","47","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-21","0.45","0.50","0.0","47","57","34","34","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-22","0.45","0.00","0.0","39","47","34","38","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-23","0.22","0.60","0.0","39","47","35","35","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-24","0.00","0.80","0.0","36","39","34","35","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-25","0.67","0.10","0.0","36","43","34","34","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-26","0.89","0.00","0.0","41","50","33","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-27","1.12","0.00","0.0","55","65","44","54","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-28","0.00","0.20","0.0","47","54","40","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-29","0.22","0.10","0.0","42","46","37","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-04-30","0.67","0.00","0.0","46","55","40","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-01","0.22","0.00","0.0","48","57","41","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-02","0.67","0.00","0.0","46","56","36","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-03","0.67","0.00","0.0","50","62","40","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-04","0.45","0.30","0.0","48","56","39","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-05","0.00","0.60","0.0","39","44","36","38","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-06","0.67","0.00","0.0","40","44","36","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-07","0.67","0.00","0.0","46","56","38","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-08","0.89","0.00","0.0","53","64","43","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-09","0.89","0.00","0.0","58","69","49","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-10","0.22","0.00","0.0","56","65","47","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-11","0.00","0.20","0.0","45","48","44","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-12","0.00","0.50","0.0","46","51","44","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-13","0.00","0.30","0.0","43","45","41","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-14","0.22","0.00","0.0","46","52","41","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-15","0.22","0.00","0.0","47","49","44","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-16","0.22","0.10","0.0","45","46","43","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-17","1.12","0.00","0.0","49","56","45","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-18","0.45","0.00","0.0","55","68","48","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-19","0.45","0.00","0.0","54","61","50","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-20","0.45","0.00","0.0","58","69","50","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-21","0.67","0.10","0.0","56","68","52","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-22","0.22","0.20","0.0","52","58","48","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-23","0.00","0.00","0.0","48","51","46","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-24","0.22","0.00","0.0","48","51","46","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-25","0.00","0.00","0.0","49","57","46","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-26","0.67","0.00","0.0","49","53","47","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-27","0.45","0.00","0.0","56","64","49","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-28","1.57","0.00","0.0","61","71","51","58","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-29","0.45","0.00","0.0","63","71","55","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-30","0.22","0.00","0.0","58","68","50","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-05-31","0.45","0.00","0.0","59","69","52","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-01","0.00","0.30","0.0","52","57","48","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-02","0.00","0.30","0.0","47","48","46","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-03","0.00","0.00","0.0","48","53","45","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-04","0.00","0.00","0.0","51","59","45","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-05","0.67","0.00","0.0","58","69","48","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-06","0.67","0.00","0.0","62","73","53","56","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-07","0.89","0.00","0.0","65","76","56","59","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-08","0.89","0.00","0.0","66","77","57","58","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-09","0.89","0.00","0.0","64","75","55","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-10","0.89","0.00","0.0","58","67","50","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-11","0.45","0.10","0.0","57","67","48","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-12","0.89","0.00","0.0","49","56","44","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-13","0.89","0.00","0.0","52","62","42","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-14","1.34","0.00","0.0","59","73","47","58","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-15","0.67","0.00","0.0","65","77","56","56","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-16","0.67","0.00","0.0","57","66","50","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-17","0.67","0.00","0.0","56","66","46","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-18","0.22","0.00","0.0","57","64","51","51","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-19","0.89","0.00","0.0","52","59","47","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-20","0.89","0.00","0.0","54","65","44","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-21","0.89","0.00","0.0","57","68","48","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-22","1.12","0.00","0.0","57","65","49","51","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-23","0.45","0.00","0.0","58","69","48","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-24","0.67","0.00","0.0","60","68","53","54","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-25","0.67","0.00","0.0","64","76","53","60","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-26","0.67","0.00","0.0","68","79","58","64","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-27","0.67","0.00","0.0","72","83","64","67","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-28","0.22","0.00","0.0","70","79","62","62","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-29","0.89","0.00","0.0","67","78","58","61","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-06-30","1.12","0.00","0.0","66","76","57","58","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-01","0.67","0.00","0.0","67","78","57","62","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-02","0.67","0.00","0.0","70","81","61","62","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-03","0.89","0.00","0.0","70","80","61","64","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-04","0.89","0.00","0.0","68","78","59","62","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-05","0.67","0.00","0.0","71","82","60","67","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-06","0.67","0.00","0.0","69","77","59","59","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-07","0.45","0.00","0.0","63","73","53","59","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-08","0.67","0.00","0.0","67","78","57","64","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-09","0.22","0.00","0.0","68","77","60","60","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-10","0.00","0.30","0.0","56","60","53","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-11","0.00","0.10","0.0","54","58","52","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-12","0.67","0.00","0.0","57","66","52","56","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-13","0.45","0.00","0.0","58","65","52","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-14","0.67","0.00","0.0","58","67","49","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-15","0.45","0.00","0.0","58","67","50","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-16","0.89","0.00","0.0","55","63","50","51","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-17","0.67","0.00","0.0","58","68","49","56","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-18","0.89","0.00","0.0","67","79","56","64","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-19","1.12","0.00","0.0","70","81","62","64","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-20","0.22","0.00","0.0","62","70","53","54","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-21","0.22","0.00","0.0","56","61","51","51","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-22","0.45","0.10","0.0","53","60","49","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-23","0.89","0.00","0.0","55","61","51","54","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-24","0.00","0.00","0.0","56","61","49","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-25","0.45","0.70","0.0","51","55","49","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-26","0.00","0.30","0.0","49","55","45","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-27","0.67","0.00","0.0","50","56","46","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-28","0.67","0.00","0.0","57","67","48","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-29","0.89","0.00","0.0","64","77","54","61","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-30","1.12","0.00","0.0","71","84","61","65","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-07-31","0.89","0.00","0.0","71","84","63","64","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-08-01","0.89","0.00","0.0","69","81","60","62","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-08-02","0.89","0.00","0.0","68","78","61","63","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-08-03","0.67","0.00","0.0","63","71","57","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-08-04","1.12","0.00","0.0","59","68","51","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-08-05","0.22","0.10","0.0","53","61","48","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-08-06","0.67","0.20","0.0","53","61","48","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-08-07","0.67","0.00","0.0","59","69","49","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2015-08-08","0.00","0.00","0.0","60","70","53","55","0.0"
